,cov,sleep
182,1.0,0.05
183,1.0,0.04
184,0.9998999834060669,0.06
185,1.0,0.05
186,1.0,0.04
187,1.0,0.04
188,1.0,0.06
189,1.0,0.03
190,1.0,0.03
191,1.0,0.03
192,1.0,0.06
193,1.0,0.05
194,1.0,0.03
195,0.9998999834060669,0.1
196,1.0,0.08
197,0.9976995587348938,0.09
198,1.0,0.08
199,1.0,0.04
200,1.0,0.05
201,0.9998999834060669,0.06
202,0.9998999834060669,0.05
203,1.0,0.09
204,1.0,0.06
205,1.0,0.03
206,1.0,0.08
207,1.0,0.06
208,1.0,0.08
209,1.0,0.04
210,1.0,0.04
211,1.0,0.06
212,1.0,0.04
213,0.9998999834060669,0.06
214,1.0,0.03
215,1.0,0.04
216,1.0,0.09
217,1.0,0.05
218,1.0,0.03
219,1.0,0.05
220,1.0,0.08
221,1.0,0.06
222,1.0,0.07
223,1.0,0.03
224,1.0,0.06
225,1.0,0.05
226,1.0,0.08
227,1.0,0.06
228,1.0,0.08
229,1.0,0.05
230,1.0,0.07
231,1.0,0.04
232,0.9998999834060669,0.09
233,1.0,0.05
234,1.0,0.09
235,1.0,0.04
236,1.0,0.07
237,1.0,0.05
238,1.0,0.08
239,1.0,0.08
240,1.0,0.09
241,0.9997999668121338,0.08
242,1.0,0.04
243,1.0,0.07
244,0.9990997910499573,0.03
245,1.0,0.05
246,1.0,0.05
247,1.0,0.04
248,1.0,0.06
249,1.0,0.04
250,1.0,0.05
251,1.0,0.06
252,1.0,0.03
253,1.0,0.06
254,0.9998999834060669,0.05
255,1.0,0.07
256,1.0,0.07
257,0.9998999834060669,0.05
258,1.0,0.01
259,1.0,0.04
260,1.0,0.05
261,1.0,0.06
262,1.0,0.06
263,1.0,0.06
264,1.0,0.04
265,1.0,0.02
266,1.0,0.06
267,1.0,0.06
268,1.0,0.04
269,1.0,0.05
270,1.0,0.07
271,0.996699333190918,0.06
272,1.0,0.04
273,0.9996999502182007,0.06
274,0.9996999502182007,0.06
275,1.0,0.05
276,1.0,0.06
277,1.0,0.05
278,1.0,0.06
279,1.0,0.06
280,1.0,0.05
281,1.0,0.04
282,1.0,0.03
283,1.0,0.06
284,1.0,0.07
285,1.0,0.07
286,1.0,0.03
287,1.0,0.07
288,1.0,0.04
289,1.0,0.04
290,1.0,0.07
291,1.0,0.04
292,1.0,0.06
293,1.0,0.05
294,1.0,0.05
295,0.9996999502182007,0.08
296,1.0,0.05
297,1.0,0.05
298,1.0,0.04
299,1.0,0.07
300,1.0,0.07
301,1.0,0.06
302,1.0,0.04
303,1.0,0.06
304,0.9998999834060669,0.08
305,1.0,0.07
306,1.0,0.07
307,1.0,0.07
308,1.0,0.06
309,1.0,0.06
310,1.0,0.06
311,1.0,0.06
312,0.9990997910499573,0.05
313,1.0,0.04
314,1.0,0.07
315,1.0,0.06
316,1.0,0.04
317,1.0,0.05
318,1.0,0.03
319,1.0,0.04
320,1.0,0.03
321,1.0,0.06
322,1.0,0.06
323,1.0,0.05
324,0.9998999834060669,0.04
325,1.0,0.05
326,0.9996999502182007,0.03
327,1.0,0.03
328,1.0,0.05
329,0.9998999834060669,0.04
330,1.0,0.05
331,1.0,0.04
332,1.0,0.09
333,1.0,0.05
334,1.0,0.04
335,1.0,0.03
336,1.0,0.04
337,1.0,0.05
338,0.9977995753288269,0.06
339,1.0,0.03
340,1.0,0.1
341,1.0,0.06
342,0.9998999834060669,0.09
343,1.0,0.05
344,1.0,0.07
345,1.0,0.05
346,1.0,0.06
347,1.0,0.09
348,1.0,0.05
349,1.0,0.04
350,1.0,0.05
351,1.0,0.03
352,1.0,0.03
353,1.0,0.05
354,0.9977995753288269,0.07
355,1.0,0.08
356,1.0,0.04
357,1.0,0.05
358,1.0,0.05
359,1.0,0.06
360,1.0,0.06
361,1.0,0.05
362,1.0,0.04
363,0.9998999834060669,0.04
364,0.9996999502182007,0.06
365,1.0,0.04
366,0.9998999834060669,0.05
367,0.9990997910499573,0.06
368,1.0,0.06
369,1.0,0.04
370,1.0,0.03
371,1.0,0.07
372,1.0,0.05
373,1.0,0.05
374,1.0,0.05
375,1.0,0.06
376,1.0,0.05
377,1.0,0.04
378,1.0,0.05
379,0.9998999834060669,0.05
380,1.0,0.07
381,0.9996999502182007,0.05
382,1.0,0.03
383,1.0,0.07
384,1.0,0.05
385,1.0,0.05
386,0.9998999834060669,0.03
387,1.0,0.05
388,1.0,0.05
389,1.0,0.05
390,1.0,0.07
391,1.0,0.03
392,1.0,0.03
393,1.0,0.04
394,0.9998999834060669,0.03
395,1.0,0.03
396,1.0,0.06
397,0.9996999502182007,0.04
398,1.0,0.05
399,1.0,0.06
400,1.0,0.05
401,1.0,0.07
402,1.0,0.06
403,1.0,0.04
404,1.0,0.08
405,1.0,0.03
406,1.0,0.06
407,1.0,0.04
408,1.0,0.06
409,1.0,0.04
410,1.0,0.04
411,1.0,0.05
412,0.9998999834060669,0.06
413,1.0,0.05
414,1.0,0.07
415,1.0,0.09
416,1.0,0.04
417,1.0,0.05
418,1.0,0.05
419,1.0,0.05
420,1.0,0.04
421,1.0,0.04
422,1.0,0.06
423,1.0,0.04
424,1.0,0.04
425,1.0,0.08
426,0.9998999834060669,0.08
427,1.0,0.04
428,1.0,0.04
429,1.0,0.02
430,1.0,0.06
431,1.0,0.05
432,1.0,0.04
433,1.0,0.03
434,0.9998999834060669,0.07
435,1.0,0.04
436,1.0,0.06
437,1.0,0.05
438,1.0,0.05
439,1.0,0.04
440,1.0,0.03
441,1.0,0.07
442,1.0,0.04
443,1.0,0.05
444,1.0,0.03
445,1.0,0.06
446,1.0,0.08
447,1.0,0.07
448,0.9998999834060669,0.06
449,0.9998999834060669,0.05
450,1.0,0.06
451,1.0,0.08
452,1.0,0.04
453,0.9998999834060669,0.05
454,0.9996999502182007,0.07
455,1.0,0.08
456,1.0,0.07
457,1.0,0.05
458,1.0,0.06
459,1.0,0.05
460,0.9993999004364014,0.07
461,1.0,0.06
462,1.0,0.05
463,1.0,0.08
464,0.9996999502182007,0.08
465,1.0,0.03
466,1.0,0.09
467,1.0,0.05
468,1.0,0.08
469,1.0,0.05
470,1.0,0.07
471,1.0,0.06
472,1.0,0.1
473,1.0,0.05
474,1.0,0.06
475,1.0,0.02
476,1.0,0.05
477,0.9976995587348938,0.07
478,1.0,0.07
479,1.0,0.05
480,1.0,0.05
481,1.0,0.03
482,0.9998999834060669,0.07
483,1.0,0.04
484,0.9996999502182007,0.06
485,1.0,0.06
486,1.0,0.04
487,1.0,0.07
488,0.998799741268158,0.06
489,1.0,0.06
490,1.0,0.06
491,1.0,0.06
492,1.0,0.03
493,1.0,0.06
494,1.0,0.05
495,1.0,0.04
496,1.0,0.03
497,1.0,0.04
498,1.0,0.03
499,1.0,0.02
500,1.0,0.05
501,0.9998999834060669,0.07
502,1.0,0.05
503,1.0,0.07
504,1.0,0.06
505,1.0,0.05
506,1.0,0.06
507,1.0,0.03
508,1.0,0.05
509,1.0,0.06
510,1.0,0.07
511,0.9998999834060669,0.06
512,1.0,0.07
513,1.0,0.05
514,1.0,0.07
515,0.9977995753288269,0.06
516,1.0,0.05
517,0.9998999834060669,0.08
518,1.0,0.09
519,0.9998999834060669,0.04
520,1.0,0.03
521,1.0,0.08
522,1.0,0.06
523,0.9998999834060669,0.04
524,1.0,0.04
525,1.0,0.08
526,1.0,0.05
527,1.0,0.04
528,1.0,0.06
529,1.0,0.08
530,1.0,0.05
531,0.9998999834060669,0.05
532,0.9972994327545166,0.03
533,1.0,0.04
534,1.0,0.05
535,1.0,0.05
536,1.0,0.07
537,1.0,0.04
538,1.0,0.04
539,1.0,0.07
540,1.0,0.08
541,1.0,0.06
542,0.9990997910499573,0.06
543,1.0,0.03
544,1.0,0.07
545,1.0,0.05
546,1.0,0.07
547,1.0,0.06
548,0.9990997910499573,0.07
549,1.0,0.02
550,1.0,0.06
551,1.0,0.04
552,1.0,0.06
553,1.0,0.05
554,1.0,0.02
555,0.9998999834060669,0.04
556,1.0,0.04
557,1.0,0.03
558,1.0,0.02
559,1.0,0.04
560,1.0,0.05
561,1.0,0.05
562,1.0,0.05
563,0.9998999834060669,0.02
564,0.9998999834060669,0.06
565,1.0,0.02
566,1.0,0.06
567,1.0,0.07
568,0.9998999834060669,0.05
569,1.0,0.07
570,1.0,0.04
571,1.0,0.06
572,1.0,0.07
573,0.9996999502182007,0.06
574,0.9977995753288269,0.03
575,0.9997999668121338,0.09
576,1.0,0.07
577,0.9995999336242676,0.08
578,1.0,0.04
579,1.0,0.09
580,1.0,0.06
581,1.0,0.04
582,1.0,0.05
583,1.0,0.05
584,1.0,0.04
585,1.0,0.05
586,1.0,0.06
587,1.0,0.04
588,1.0,0.03
589,0.9990997910499573,0.04
590,1.0,0.06
591,1.0,0.08
592,1.0,0.06
593,1.0,0.05
594,1.0,0.06
595,1.0,0.08
596,1.0,0.03
597,1.0,0.05
598,1.0,0.06
599,1.0,0.08
600,1.0,0.07
601,1.0,0.04
602,1.0,0.06
603,1.0,0.07
604,0.9998999834060669,0.09
605,1.0,0.08
606,1.0,0.06
607,0.9998999834060669,0.06
608,1.0,0.04
609,1.0,0.06
610,1.0,0.04
611,1.0,0.04
612,1.0,0.06
613,1.0,0.06
614,1.0,0.03
615,1.0,0.04
616,1.0,0.09
617,1.0,0.08
618,1.0,0.07
619,1.0,0.06
620,1.0,0.04
621,1.0,0.04
622,1.0,0.04
623,1.0,0.03
624,1.0,0.06
625,1.0,0.06
626,1.0,0.03
627,1.0,0.06
628,1.0,0.05
629,1.0,0.06
630,1.0,0.07
631,1.0,0.03
632,1.0,0.05
633,1.0,0.06
634,1.0,0.04
635,0.9998999834060669,0.07
636,1.0,0.06
637,1.0,0.05
638,1.0,0.04
639,0.9998999834060669,0.05
640,1.0,0.07
641,1.0,0.05
642,1.0,0.05
643,1.0,0.06
644,1.0,0.03
645,1.0,0.04
646,1.0,0.02
647,1.0,0.04
648,1.0,0.06
649,1.0,0.05
650,1.0,0.04
651,1.0,0.03
652,0.9998999834060669,0.04
653,1.0,0.06
654,1.0,0.05
655,1.0,0.06
656,1.0,0.07
657,1.0,0.03
658,1.0,0.06
659,1.0,0.05
660,0.9998999834060669,0.08
661,1.0,0.05
662,1.0,0.05
663,1.0,0.06
664,1.0,0.09
665,1.0,0.05
666,1.0,0.05
667,1.0,0.01
668,1.0,0.01
669,1.0,0.07
670,1.0,0.07
671,1.0,0.05
672,1.0,0.04
673,1.0,0.07
674,0.9996999502182007,0.06
675,1.0,0.07
676,0.9990997910499573,0.06
677,0.9977995753288269,0.08
678,0.9996999502182007,0.06
679,0.9998999834060669,0.04
680,1.0,0.07
681,0.9998999834060669,0.05
682,0.9998999834060669,0.07
683,1.0,0.05
684,1.0,0.06
685,1.0,0.06
686,1.0,0.07
687,1.0,0.03
688,1.0,0.07
689,1.0,0.08
690,1.0,0.05
691,1.0,0.08
692,1.0,0.05
693,0.9989997744560242,0.05
694,1.0,0.06
695,1.0,0.01
696,1.0,0.07
697,1.0,0.05
698,1.0,0.04
699,1.0,0.05
700,1.0,0.05
701,1.0,0.03
702,1.0,0.07
703,1.0,0.07
704,1.0,0.03
705,1.0,0.05
706,1.0,0.03
707,1.0,0.05
708,1.0,0.05
709,1.0,0.07
710,1.0,0.04
711,1.0,0.06
712,1.0,0.08
713,1.0,0.07
714,1.0,0.06
715,1.0,0.06
716,1.0,0.06
717,1.0,0.05
718,1.0,0.04
719,1.0,0.07
720,1.0,0.08
721,0.9998999834060669,0.08
722,0.9990997910499573,0.04
723,0.9998999834060669,0.06
724,0.9998999834060669,0.03
725,0.9989997744560242,0.05
726,1.0,0.08
727,1.0,0.05
728,1.0,0.08
729,1.0,0.07
730,1.0,0.09
731,1.0,0.03
732,0.9990997910499573,0.06
733,1.0,0.04
734,0.9998999834060669,0.04
735,1.0,0.06
736,0.9977995753288269,0.06
737,1.0,0.04
738,0.9998999834060669,0.08
739,1.0,0.02
740,1.0,0.04
741,0.9998999834060669,0.08
742,1.0,0.05
743,1.0,0.04
744,0.9998999834060669,0.06
745,0.9998999834060669,0.07
746,1.0,0.03
747,0.9996999502182007,0.05
748,0.9998999834060669,0.06
749,1.0,0.08
750,1.0,0.04
751,1.0,0.05
752,0.9996999502182007,0.05
753,1.0,0.04
754,1.0,0.05
755,1.0,0.08
756,1.0,0.06
757,1.0,0.07
758,1.0,0.07
759,1.0,0.06
760,1.0,0.02
761,1.0,0.06
762,1.0,0.05
763,1.0,0.05
764,1.0,0.07
765,1.0,0.07
766,1.0,0.05
767,1.0,0.04
768,1.0,0.04
769,1.0,0.06
770,0.9998999834060669,0.09
771,1.0,0.05
772,1.0,0.09
773,0.9998999834060669,0.05
774,1.0,0.04
775,1.0,0.01
776,1.0,0.05
777,1.0,0.03
778,1.0,0.05
779,0.9998999834060669,0.08
780,1.0,0.04
781,0.9998999834060669,0.04
782,1.0,0.08
783,1.0,0.08
784,0.9998999834060669,0.09
785,1.0,0.02
786,1.0,0.09
787,1.0,0.05
788,1.0,0.04
789,1.0,0.03
790,1.0,0.06
791,1.0,0.05
792,1.0,0.03
793,1.0,0.06
794,1.0,0.09
795,1.0,0.07
796,1.0,0.05
797,1.0,0.05
798,1.0,0.05
799,1.0,0.02
800,1.0,0.07
801,0.9990997910499573,0.03
802,1.0,0.08
803,1.0,0.08
804,1.0,0.06
805,1.0,0.08
806,1.0,0.05
807,1.0,0.04
808,1.0,0.07
809,1.0,0.04
810,1.0,0.06
811,1.0,0.06
812,1.0,0.03
813,1.0,0.1
814,1.0,0.05
815,1.0,0.04
816,1.0,0.04
817,0.9996999502182007,0.04
818,1.0,0.04
819,1.0,0.07
820,1.0,0.08
821,1.0,0.02
822,1.0,0.08
823,1.0,0.04
824,1.0,0.06
825,1.0,0.07
826,1.0,0.05
827,1.0,0.07
828,1.0,0.06
829,1.0,0.07
830,1.0,0.06
831,1.0,0.07
832,1.0,0.07
833,1.0,0.07
834,1.0,0.02
835,0.9977995753288269,0.02
836,1.0,0.06
837,1.0,0.06
838,0.9998999834060669,0.06
839,0.9996999502182007,0.04
840,1.0,0.05
841,1.0,0.02
842,0.9998999834060669,0.05
843,0.9977995753288269,0.07
844,1.0,0.04
845,1.0,0.07
846,1.0,0.07
847,0.9977995753288269,0.04
848,1.0,0.05
849,1.0,0.06
850,1.0,0.05
851,0.9990997910499573,0.05
852,1.0,0.04
853,1.0,0.06
854,1.0,0.06
855,0.9998999834060669,0.06
856,1.0,0.03
857,1.0,0.09
858,0.9998999834060669,0.07
859,1.0,0.07
860,1.0,0.05
861,1.0,0.06
862,0.9998999834060669,0.02
863,1.0,0.07
864,1.0,0.06
865,1.0,0.08
866,1.0,0.04
867,1.0,0.06
868,0.9998999834060669,0.05
869,1.0,0.07
870,1.0,0.05
871,1.0,0.06
872,1.0,0.06
873,1.0,0.06
874,1.0,0.03
875,1.0,0.06
876,1.0,0.07
877,1.0,0.05
878,0.9977995753288269,0.05
879,1.0,0.05
880,1.0,0.03
881,1.0,0.08
882,1.0,0.04
883,1.0,0.03
884,0.9998999834060669,0.04
885,1.0,0.05
886,0.9995999336242676,0.06
887,1.0,0.05
888,1.0,0.04
889,1.0,0.1
890,1.0,0.05
891,1.0,0.05
892,1.0,0.04
893,1.0,0.07
894,1.0,0.07
895,1.0,0.03
896,0.9998999834060669,0.07
897,1.0,0.06
898,1.0,0.05
899,1.0,0.06
900,1.0,0.05
901,1.0,0.05
902,1.0,0.01
903,1.0,0.04
904,0.9996999502182007,0.04
905,0.9998999834060669,0.06
906,0.9990997910499573,0.05
907,1.0,0.05
908,1.0,0.07
909,1.0,0.07
910,1.0,0.06
911,0.9998999834060669,0.08
912,0.9998999834060669,0.06
913,0.9998999834060669,0.07
914,1.0,0.05
915,0.9976995587348938,0.08
916,1.0,0.06
917,0.9998999834060669,0.05
918,1.0,0.03
919,0.9997999668121338,0.07
920,1.0,0.06
921,1.0,0.07
922,1.0,0.03
923,0.9990997910499573,0.04
924,1.0,0.07
925,1.0,0.06
926,1.0,0.08
927,0.9998999834060669,0.07
928,1.0,0.05
929,0.9998999834060669,0.04
930,1.0,0.04
931,1.0,0.04
932,1.0,0.06
933,1.0,0.07
934,1.0,0.06
935,1.0,0.03
936,1.0,0.03
937,1.0,0.06
938,0.9990997910499573,0.08
939,1.0,0.05
940,0.9997999668121338,0.06
941,1.0,0.04
942,1.0,0.06
943,1.0,0.08
944,1.0,0.07
945,1.0,0.06
946,1.0,0.05
947,0.9990997910499573,0.07
948,1.0,0.02
949,1.0,0.06
950,0.9998999834060669,0.07
951,1.0,0.02
952,1.0,0.05
953,1.0,0.03
954,1.0,0.05
955,0.9990997910499573,0.08
956,1.0,0.03
957,0.9990997910499573,0.05
958,0.9994999170303345,0.06
959,1.0,0.07
960,1.0,0.04
961,1.0,0.06
962,0.9998999834060669,0.06
963,1.0,0.06
964,0.9984996914863586,0.04
965,1.0,0.08
966,0.9998999834060669,0.06
967,1.0,0.05
968,1.0,0.07
969,1.0,0.04
970,0.9977995753288269,0.06
971,1.0,0.06
972,0.9990997910499573,0.07
973,1.0,0.06
974,0.9990997910499573,0.07
975,1.0,0.04
976,0.9996999502182007,0.07
977,0.9982996582984924,0.08
978,1.0,0.04
979,1.0,0.05
980,1.0,0.06
981,1.0,0.05
982,0.9989997744560242,0.08
983,1.0,0.08
984,1.0,0.07
985,1.0,0.04
986,1.0,0.06
987,0.9989997744560242,0.06
988,1.0,0.05
989,0.9998999834060669,0.08
990,1.0,0.05
991,1.0,0.05
992,0.9998999834060669,0.08
993,1.0,0.06
994,0.9998999834060669,0.07
995,1.0,0.09
996,1.0,0.06
997,1.0,0.04
998,1.0,0.05
999,0.9989997744560242,0.08
1000,1.0,0.07
1001,0.9996999502182007,0.09
1002,1.0,0.04
1003,1.0,0.03
1004,1.0,0.09
1005,1.0,0.04
1006,1.0,0.06
1007,1.0,0.06
1008,1.0,0.03
1009,1.0,0.02
1010,1.0,0.03
1011,1.0,0.06
1012,1.0,0.1
1013,1.0,0.05
1014,1.0,0.07
1015,1.0,0.06
1016,1.0,0.06
1017,0.9997999668121338,0.07
1018,1.0,0.03
1019,1.0,0.04
1020,1.0,0.1
1021,1.0,0.02
1022,0.9998999834060669,0.05
1023,1.0,0.07
1024,1.0,0.03
1025,1.0,0.07
1026,0.9998999834060669,0.09
1027,1.0,0.06
1028,1.0,0.06
1029,1.0,0.06
1030,1.0,0.05
1031,1.0,0.05
1032,1.0,0.06
1033,1.0,0.03
1034,1.0,0.06
1035,0.9990997910499573,0.04
1036,1.0,0.07
1037,1.0,0.05
1038,1.0,0.06
1039,1.0,0.03
1040,1.0,0.05
1041,1.0,0.06
1042,1.0,0.02
1043,1.0,0.06
1044,0.9996999502182007,0.06
1045,1.0,0.05
1046,1.0,0.06
1047,1.0,0.04
1048,1.0,0.03
1049,1.0,0.05
1050,0.9990997910499573,0.07
1051,1.0,0.04
1052,1.0,0.03
1053,1.0,0.08
1054,1.0,0.09
1055,1.0,0.05
1056,0.9990997910499573,0.04
1057,1.0,0.08
1058,1.0,0.07
1059,1.0,0.07
1060,0.9998999834060669,0.07
1061,0.9996999502182007,0.05
1062,0.9990997910499573,0.06
1063,0.9998999834060669,0.04
1064,1.0,0.05
1065,0.9998999834060669,0.08
1066,1.0,0.03
1067,0.9998999834060669,0.06
1068,1.0,0.05
1069,1.0,0.06
1070,1.0,0.06
1071,1.0,0.04
1072,0.9977995753288269,0.08
1073,1.0,0.04
1074,1.0,0.05
1075,1.0,0.04
1076,1.0,0.04
1077,1.0,0.06
1078,0.9990997910499573,0.08
1079,1.0,0.03
1080,1.0,0.06
1081,1.0,0.07
1082,0.9998999834060669,0.04
1083,1.0,0.04
1084,1.0,0.07
1085,1.0,0.06
1086,1.0,0.05
1087,1.0,0.06
1088,1.0,0.04
1089,0.9996999502182007,0.07
1090,1.0,0.04
1091,0.9977995753288269,0.02
1092,0.9998999834060669,0.07
1093,1.0,0.05
1094,1.0,0.04
1095,1.0,0.07
1096,0.9990997910499573,0.05
1097,0.9998999834060669,0.05
1098,1.0,0.05
1099,1.0,0.02
1100,1.0,0.07
1101,1.0,0.07
1102,1.0,0.04
1103,1.0,0.06
1104,1.0,0.05
1105,1.0,0.03
1106,1.0,0.05
1107,1.0,0.06
1108,1.0,0.07
1109,1.0,0.06
1110,1.0,0.04
1111,1.0,0.05
1112,1.0,0.04
1113,1.0,0.07
1114,1.0,0.03
1115,1.0,0.04
1116,1.0,0.06
1117,1.0,0.06
1118,1.0,0.06
1119,1.0,0.04
1120,1.0,0.04
1121,1.0,0.06
1122,1.0,0.05
1123,1.0,0.06
1124,1.0,0.05
1125,1.0,0.07
1126,1.0,0.05
1127,0.9998999834060669,0.07
1128,1.0,0.06
1129,1.0,0.05
1130,1.0,0.06
1131,1.0,0.09
1132,1.0,0.05
1133,1.0,0.05
1134,1.0,0.06
1135,1.0,0.07
1136,1.0,0.05
1137,1.0,0.03
1138,1.0,0.08
1139,0.9996999502182007,0.06
1140,1.0,0.05
1141,1.0,0.05
1142,0.9977995753288269,0.04
1143,0.9996999502182007,0.06
1144,1.0,0.05
1145,0.9990997910499573,0.05
1146,1.0,0.04
1147,1.0,0.07
1148,1.0,0.08
1149,1.0,0.03
1150,1.0,0.05
1151,1.0,0.04
1152,1.0,0.09
1153,0.9998999834060669,0.08
1154,1.0,0.06
1155,1.0,0.03
1156,1.0,0.05
1157,1.0,0.03
1158,0.9989997744560242,0.09
1159,1.0,0.06
1160,1.0,0.04
1161,1.0,0.08
1162,1.0,0.03
1163,1.0,0.07
1164,1.0,0.07
1165,1.0,0.02
1166,1.0,0.07
1167,1.0,0.09
1168,1.0,0.05
1169,1.0,0.07
1170,1.0,0.06
1171,1.0,0.02
1172,1.0,0.07
1173,1.0,0.03
1174,1.0,0.08
1175,1.0,0.07
1176,0.9990997910499573,0.05
1177,1.0,0.04
1178,1.0,0.04
1179,1.0,0.04
1180,0.9998999834060669,0.06
1181,1.0,0.07
1182,1.0,0.07
1183,1.0,0.07
1184,1.0,0.07
1185,1.0,0.05
1186,0.9996999502182007,0.05
1187,1.0,0.08
1188,0.9998999834060669,0.05
1189,1.0,0.07
1190,0.9996999502182007,0.07
1191,1.0,0.06
1192,1.0,0.05
1193,1.0,0.09
1194,0.9977995753288269,0.08
1195,1.0,0.06
1196,1.0,0.05
1197,0.9998999834060669,0.08
1198,1.0,0.04
1199,1.0,0.04
1200,1.0,0.04
1201,1.0,0.03
1202,0.9990997910499573,0.05
1203,1.0,0.05
1204,1.0,0.03
1205,0.9998999834060669,0.09
1206,1.0,0.02
1207,1.0,0.04
1208,1.0,0.05
1209,1.0,0.07
1210,1.0,0.04
1211,1.0,0.03
1212,1.0,0.08
1213,1.0,0.08
1214,0.9977995753288269,0.08
1215,0.9996999502182007,0.08
1216,1.0,0.06
1217,1.0,0.04
1218,0.9977995753288269,0.05
1219,0.9998999834060669,0.08
1220,1.0,0.06
1221,1.0,0.05
1222,1.0,0.07
1223,0.9998999834060669,0.06
1224,0.9989997744560242,0.07
1225,1.0,0.07
1226,1.0,0.06
1227,1.0,0.04
1228,1.0,0.08
1229,1.0,0.05
1230,0.9998999834060669,0.06
1231,1.0,0.08
1232,0.9998999834060669,0.06
1233,1.0,0.07
1234,1.0,0.06
1235,1.0,0.05
1236,0.9998999834060669,0.05
1237,1.0,0.04
1238,0.9977995753288269,0.05
1239,1.0,0.05
1240,1.0,0.05
1241,1.0,0.04
1242,1.0,0.06
1243,1.0,0.06
1244,1.0,0.05
1245,1.0,0.04
1246,0.9990997910499573,0.05
1247,1.0,0.04
1248,1.0,0.09
1249,1.0,0.05
1250,1.0,0.06
1251,1.0,0.02
1252,1.0,0.09
1253,1.0,0.05
1254,1.0,0.06
1255,1.0,0.05
1256,1.0,0.05
1257,1.0,0.1
1258,1.0,0.04
1259,1.0,0.06
